point,bv,notebook,month,day,year,habtype,spp,round,region,area,impound,int,short,tall,pe,pcgrass,up,bg,water,wood,other,crop,central,north,east,south,west,averagewater,plant1,plant2,plant3,waterp,woodp,dead
SL027,v,NA,NA,NA,2013,up,NA,2,nc,slnwr,m11,0,0,5,60,NA,0,10,25,0,0,0,3.5,5.5,2,5.5,3,3.9,annual smartweed,millet,NA,NA,NA,NA
SL030,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m11,0,0,99,0,NA,0,0,1,0,0,0,2.75,3.5,4.25,4.25,4.5,3.85,perennial smartweed,annual smartweed,millet,NA,NA,NA
SL029,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,2,2.5,2.5,4.25,3.4,river bulrush,perennial smartweed,NA,NA,NA,NA
SL029,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m11,0,20,35,25,NA,0,10,10,0,0,0,3,2.5,3,2.75,2.75,2.8,river bulrush,millet,annual smartweed,NA,NA,NA
SL024,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m11,0,0,75,25,NA,0,0,0,0,0,0,1.5,1,3.5,2,2.75,2.15,annual smartweed,millet,river bulrush,NA,NA,NA
SL024,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m11,0,50,50,0,NA,0,0,0,0,0,0,0,1,3,5,0,1.8,annual smartweed,sedge,NA,NA,NA,NA
sl024,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m11,0,0,80,10,NA,0,0,0,10,0,0,0.5,1.25,1,0.5,0.75,0.8,perennial smartweed,river bulrush,willow,NA,NA,NA
sl016,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m11,0.073863636,0,30,70,NA,0,0,0,0,0,0,0,0,0,0,0,0,river bulrush,annual smartweed,NA,NA,NA,NA
Sl017,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m11,0,0,1,99,NA,0,0,0,0,0,0,0,0,0,0,0,0,river bulrush,annual smartweed,NA,NA,NA,NA
SL016,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m11,0,78,4,2,NA,0,10,0,6,0,0,0,0,0,0,0,0,annual smartweed,primrose,spikerush,NA,NA,NA
Sl028,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m11,0,30,10,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,river bulrush,grass ,cocklebur,NA,NA,NA
Sl017,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m11,0,100,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,annual smartweed,grass ,NA,NA,NA,NA
Sl018,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m11,0,20,20,0,NA,0,0,60,0,0,0,0,0,0,0,0,0,river bulrush,perennial smartweed,NA,NA,NA,NA
Sl53,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,30,70,NA,0,0,0,0,0,0,31,30,25,26,35,29.4,river bulrush,millet,perennial smartweed,NA,NA,NA
Sl55,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,50,50,NA,0,0,0,0,0,0,31,30,25,26,35,29.4,millet,river bulrush,perennial smartweed,NA,NA,NA
Sl26,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,20,80,NA,0,0,0,0,0,0,21,22,30,25,30,25.6,river bulrush,millet,perennial smartweed,NA,NA,NA
Sl48,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,40,60,NA,0,0,0,0,0,0,21,23,19,20,25,21.6,river bulrush,millet,perennial smartweed,NA,NA,NA
Sl49,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,40,60,NA,0,0,0,0,0,0,21,23,19,20,25,21.6,river bulrush,millet,perennial smartweed,NA,NA,NA
Sl54,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,70,30,NA,0,0,0,0,0,0,21,18,19,20,21,19.8,river bulrush,millet,perennial smartweed,NA,NA,NA
SL105,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,50,50,NA,0,0,0,0,0,0,18,19,20,22,20,19.8,river bulrush,millet,perennial smartweed,NA,NA,NA
SL60,v,NA,NA,NA,2013,pe,NA,4,nc,slnwr,m14,0,0,60,10,NA,10,0,0,0,0,20,20,21,22,18,15,19.2,millet,annual smartweed,river bulrush,NA,NA,NA
SL51,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,60,40,NA,0,0,0,0,0,0,16,15,14,13,20,15.6,river bulrush,millet,perennial smartweed,NA,NA,NA
Sl52,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m14,0,0,60,40,NA,0,0,0,0,0,0,16,15,14,13,20,15.6,river bulrush,millet,perennial smartweed,NA,NA,NA
Sl58,v,NA,NA,NA,2013,pe,NA,4,nc,slnwr,m14,0,0,97,3,NA,0,0,0,0,0,0,12.5,10.5,13,13.5,13.5,12.6,grass,annual smartweed,river bulrush,NA,NA,NA
SL101,v,NA,NA,NA,2013,up,NA,3,nc,slnwr,m14,0,35,30,10,NA,15,0,0,0,0,0,13,11,11,16.5,0,10.3,spikerush,millet,annual smartweed,NA,NA,NA
Sl62A,v,NA,NA,NA,2013,pe,NA,4,nc,slnwr,m14,0,60,20,0,NA,0,0,20,0,0,0,3,10,9,12,15,9.8,annual smartweed,primrose,sedge ,NA,NA,NA
SL105,v,NA,NA,NA,2013,up,NA,3,nc,slnwr,m14,0,50,25,0,NA,25,0,0,0,0,0,9,5,0,7.5,4.5,5.2,spikerush,annual smartweed,cocklebur,NA,NA,NA
Sl63A,v,NA,NA,NA,2013,up,NA,4,nc,slnwr,m14,0,20,40,0,NA,0,20,20,0,0,0,10,3,2,0,0,3,annual smartweed,cocklebur,grass ,NA,NA,NA
SL64A,v,NA,NA,NA,2013,up,NA,4,nc,slnwr,m14,0,0,10,20,NA,10,0,25,0,0,30,0,0,0,0,0,0,river bulrush,perennial smartweed,millet,NA,NA,NA
Sl66A,v,NA,NA,NA,2013,up,NA,4,nc,slnwr,m14,0,0,95,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,grass,river bulrush,NA,NA,NA,NA
SL052,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m3,0.556818182,70,10,15,NA,0,0,5,0,0,0,10.25,11,10.25,9.5,12,10.6,annual smartweed,millet,river bulrush,NA,NA,NA
SL048,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m3,0,0,55,45,NA,0,0,0,0,0,0,11,13.25,8.75,8.5,11,10.5,annual smartweed,river bulrush,millet,NA,NA,NA
SL053,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m3,0.119318182,15,65,0,NA,0,0,20,0,0,0,4.25,6.5,6.5,6,6,5.85,annual smartweed,millet,NA,NA,NA,NA
SL049,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m3,0,0,25,75,NA,0,0,0,0,0,0,5,7.5,5.25,5,6.25,5.8,reed canary grass,annual smartweed,perennial smartweed,NA,NA,NA
SL050,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m3,0,30,40,20,NA,0,0,10,0,0,0,5.25,4,5.5,5.5,5.5,5.15,millet,river bulrush,perennial smartweed,NA,NA,NA
SL051,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m3,0.284090909,15,70,0,NA,0,0,15,0,0,0,6.25,4.25,5,3.25,6.5,5.05,millet,annual smartweed,primrose,NA,NA,NA
SL054,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m3,0.204545455,10,90,0,NA,0,0,0,0,0,0,4,4.5,3.5,2.5,4,3.7,millet,annual smartweed,NA,NA,NA,NA
SL001,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m4,0,0,70,10,NA,0,0,10,10,0,0,45,43,45,45,44,44.4,perennial smartweed,millet,NA,NA,NA,NA
Sl005,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m4,0,10,10,0,NA,0,0,80,0,0,0,43,45,40,43,35.5,41.3,millet,primrose,annual smartweed,NA,NA,NA
Sl004,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m4,0,0,70,0,NA,0,0,30,0,0,0,37.5,38,39,41,40.5,39.2,millet,NA,NA,NA,NA,NA
SL005,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,0,25,0,NA,35,0,40,0,0,0,32,35,30,5,47,29.8,upland,millet,upland,NA,NA,NA
SL004,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m4,0,15,25,10,NA,0,0,25,0,25,0,32,25,38,0,48,28.6,annual smartweed,millet,upland,NA,NA,NA
SL005,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m4,0,0,70,10,NA,0,0,20,0,0,0,24,28,26,21,26,25,millet,annual smartweed,arrowhead,NA,NA,NA
SL001,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m4,0.073863636,0,80,0,NA,0,0,20,0,0,0,22,18,22,19,20,20.2,millet,annual smartweed,arrowhead,NA,NA,NA
SL002,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m4,0.221590909,0,80,0,NA,0,0,20,0,0,0,22,18,22,19,20,20.2,millet,annual smartweed,arrowhead,NA,NA,NA
SL003,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m4,0.136363636,0,80,0,NA,0,0,20,0,0,0,22,18,22,19,20,20.2,millet,annual smartweed,arrowhead,NA,NA,NA
SL004,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m4,0.204545455,0,80,0,NA,0,0,20,0,0,0,22,18,22,19,20,20.2,millet,annual smartweed,arrowhead,NA,NA,NA
SL006,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m4,0,0,60,0,NA,0,0,40,0,0,0,16,12,18,30.5,22,19.7,grass,annual smartweed,NA,NA,NA,NA
SL005,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,0,5,0,NA,30,40,25,0,0,0,14,0,35,11,7,13.4,upland,upland,upland,NA,NA,NA
SL006,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,10,15,0,NA,0,0,75,0,0,0,11,8,11,12.5,11,10.7,millet,perennial smartweed,NA,NA,NA,NA
SL006,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m4,0,20,65,10,NA,0,0,5,0,0,0,10.5,7,9.5,10.5,13.75,10.25,millet,annual smartweed,lotus,NA,NA,NA
Sl007,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m4,0,0,0,100,NA,0,0,0,0,0,0,8,9,10,11,10,9.6,river bulrush,NA,NA,NA,NA,NA
SL006,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,35,65,0,NA,0,0,0,0,0,0,9,11,9,10,8,9.4,millet,lotus,annual smartweed,NA,NA,NA
SL005,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m4,0,0,30,0,NA,0,0,70,0,0,0,6,7,7,9,6.5,7.1,NA,NA,NA,NA,NA,NA
SL002,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m4,0,0,0,0,NA,15,0,40,0,0,10,3.25,14,2.75,0,2.5,4.5,perennial smartweed,annual smartweed,upland,NA,NA,NA
SL006,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m4,0.125,0,80,20,NA,0,0,0,0,0,0,3,5,2,3,1,2.8,annual smartweed,river bulrush,millet,NA,NA,NA
SL007,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m4,0,85,0,2,NA,0,3,10,0,0,0,2,2,2.5,3.5,3,2.6,primrose,annual smartweed,river bulrush,NA,NA,NA
SL007,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m4,0.0625,0,80,20,NA,0,0,0,0,0,0,3,4,3,2,1,2.6,annual smartweed,river bulrush,millet,NA,NA,NA
SL004,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,45,10,5,NA,0,40,0,0,0,0,2,3,1,1,3,2,sedge,annual smartweed,millet,NA,NA,NA
SL007,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,35,0,3,NA,7,20,35,0,0,0,6,3.25,0,0,0,1.85,annual smartweed,spikerush,arrowhead,NA,NA,NA
SL007,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,30,5,10,NA,0,5,50,0,0,0,1.5,2,4,1.5,0,1.8,annual smartweed,spikerush,primrose,NA,NA,NA
SL003,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m4,0,0,75,0,NA,25,0,0,0,0,0,1.5,1,1.5,2.5,2,1.7,annual smartweed,millet,sesbania,NA,NA,NA
SL003,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,0,0,100,NA,0,0,0,0,0,0,1,2.5,1.25,1,0.75,1.3,river bulrush,arrowhead,NA,NA,NA,NA
sl001,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,0,30,0,NA,25,30,15,0,0,0,0,0,6,0,0,1.2,millet,upland,upland,NA,NA,NA
SL001,v,NA,NA,NA,2013,up,NA,1,nc,slnwr,m4,0,0,70,0,NA,30,0,0,0,0,0,0,0,0,0,0,0,perennial smartweed,upland,upland,NA,NA,NA
SL004,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,0,60,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,millet,cocklebur,foxtail,NA,NA,NA
SL003,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,20,80,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,millet,tree,NA,NA,NA,NA
SL001,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,10,80,0,NA,10,0,0,0,0,0,0,0,0,0,0,0,millet,upland,upland,NA,NA,NA
SL002,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,0,15,0,NA,75,10,0,0,0,0,0,0,0,0,0,0,upland,upland,upland,NA,NA,NA
SL002,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m4,0,5,0,0,NA,95,0,0,0,0,0,0,0,0,0,0,0,upland,upland,upland,NA,NA,NA
Sl002,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m4,0,0,80,0,NA,0,0,15,5,0,0,0,0,0,0,0,0,millet,sumpweed,NA,NA,NA,NA
Sl003,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m4,0,0,75,5,NA,0,0,20,0,0,0,0,0,0,0,0,0,millet,river bulrush,perennial smartweed,NA,NA,NA
SL015,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,0,75,0,NA,0,0,25,0,0,0,34.5,31,33,39.5,31.5,33.9,millet,annual smartweed,NA,NA,NA,NA
SL013,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,0,25,0,NA,35,0,40,0,0,0,32,35,30,5,47,29.8,upland,millet,upland,NA,NA,NA
SL012,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,15,25,0,NA,10,0,25,0,25,0,32,25,38,0,48,28.6,annual smartweed,millet,upland,NA,NA,NA
SL013,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,0,70,0,NA,5,5,0,10,10,0,33,22.5,25,30,29.5,28,annual smartweed,button bush,NA,NA,NA,NA
sl014,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m5,0,20,45,0,NA,10,5,0,10,10,0,31,12,16,32,35,25.2,annual smartweed,primrose,button bush,NA,NA,NA
SL008,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,0,85,5,NA,0,0,10,0,0,0,20,31,22,25,24,24.4,millet,annual smartweed,river bulrush,NA,NA,NA
SL014,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,35,10,0,NA,0,30,0,5,20,0,22.5,23.5,19.5,26,28,23.9,annual smartweed,button bush,NA,NA,NA,NA
SL015,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,0,70,0,NA,15,2,0,10,3,0,26,22,13,25,29.5,23.1,annual smartweed,upland,button bush,NA,NA,NA
SL014,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,0,65,0,NA,0,5,0,20,10,0,28,17,12,28.5,30,23.1,annual smartweed,button bush,NA,NA,NA,NA
sl013,v,NA,NA,NA,2013,pe,NA,1,nc,slnwr,m5,0,0,60,0,NA,0,5,0,30,5,0,24,12,14,29,30,21.8,annual smartweed,button bush,NA,NA,NA,NA
Sl010,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,50,0,NA,0,0,50,0,0,0,21.5,19,16,24,23,20.7,grass,annual smartweed,NA,NA,NA,NA
Sl015,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,50,0,NA,0,0,50,0,0,0,15,11,19.5,23,21,17.9,grass,annual smartweed,NA,NA,NA,NA
Sl011,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,50,0,NA,0,0,50,0,0,0,16.5,11.5,19.5,21.5,16,17,grass,annual smartweed,NA,NA,NA,NA
Sl014,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,50,0,NA,0,0,50,0,0,0,16.5,11,18,18.5,14.5,15.7,grass,annual smartweed,NA,NA,NA,NA
SL009,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,50,0,NA,0,0,50,0,0,0,16,0,17,20,16.5,13.9,grass,annual smartweed,NA,NA,NA,NA
SL014,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,0,5,0,NA,30,40,25,0,0,0,14,0,35,11,7,13.4,upland,upland,upland,NA,NA,NA
SL011,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,39,0,15,NA,30,5,10,1,0,0,14.5,7.5,13.5,14.5,14.5,12.9,primrose,cattail,spikerush,NA,NA,NA
Sl012,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,70,0,NA,0,0,30,0,0,0,11.5,0,15,23.5,12,12.4,grass,annual smartweed,NA,NA,NA,NA
SL008,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,0,100,NA,0,0,0,0,0,0,11.5,12,11,13,10,11.5,river bulrush,NA,NA,NA,NA,NA
sl011,v,NA,NA,NA,2013,pe,NA,1,nc,slnwr,m5,0,60,0,20,NA,0,0,20,0,0,0,15,9,10.5,8,13,11.1,cattail,primrose,spikerush,NA,NA,NA
SL013,v,NA,NA,NA,2013,ms,NA,4,nc,slnwr,m5,0,0,100,0,NA,0,0,0,0,0,0,7,10,10.5,10.5,10,9.6,grass,annual smartweed,NA,NA,NA,NA
SL012,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,70,9,1,NA,0,0,10,0,0,10,8.5,16,8.5,4,9,9.2,spikerush,primrose,annual smartweed,NA,NA,NA
sl012,v,NA,NA,NA,2013,ms,NA,1,nc,slnwr,m5,0,70,5,10,NA,0,0,0,0,5,0,8,12,6,15,4.5,9.1,primrose,spikerush,annual smartweed,NA,NA,NA
SL010,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,40,40,19,NA,0,0,1,0,0,0,15.5,6,6.2,8.5,9,9.04,millet,primrose,cattail,NA,NA,NA
SL013,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,10,50,5,NA,30,0,0,0,5,0,5.5,9,8.5,5,11,7.8,annual smartweed,spikerush,upland,NA,NA,NA
SL012,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,80,0,5,NA,0,0,15,0,0,0,8.5,6,9,4.5,4,6.4,spikerush,primrose,annual smartweed,NA,NA,NA
sl010,v,NA,NA,NA,2013,pe,NA,1,nc,slnwr,m5,0,50,0,30,NA,10,10,0,0,0,0,4,5,3.5,5,7.5,5,cattail,primrose,millet,NA,NA,NA
sl008,v,NA,NA,NA,2013,pe,NA,1,nc,slnwr,m5,0,15,0,45,NA,0,0,40,0,0,0,4.5,4,4.25,3,1,3.35,cattail,annual smartweed,spikerush,NA,NA,NA
SL008,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,40,0,10,NA,0,5,45,0,0,0,3,3,5.5,0,3.5,3,annual smartweed,spikerush,river bulrush,NA,NA,NA
SL011,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,45,10,0,NA,5,40,0,0,0,0,2,3,1,1,3,2,spikerush,annual smartweed,millet,NA,NA,NA
SL009,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,30,5,0,NA,10,5,50,0,0,0,0,0,0,3.5,1.25,0.95,millet,annual smartweed,spikerush,NA,NA,NA
sl009,v,NA,NA,NA,2013,pe,NA,1,nc,slnwr,m5,0,5,10,10,NA,10,0,65,0,0,0,4,0,0,0,0,0.8,annual smartweed,cattail,upland,NA,NA,NA
sl015,v,NA,NA,NA,2013,pe,NA,1,nc,slnwr,m5,0,80,15,0,NA,0,0,0,5,0,0,0,0,0,0,0,0,perennial smartweed,millet,primrose,NA,NA,NA
SL010,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,15,50,5,NA,5,5,5,0,0,15,0,0,0,0,0,0,millet,crop,cattail,NA,NA,NA
SL011,v,NA,NA,NA,2013,ms,NA,2,nc,slnwr,m5,0,27,20,15,NA,10,3,10,0,0,15,0,0,0,0,0,0,millet,crop,spikerush,NA,NA,NA
SL010,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,0,60,0,NA,40,0,0,0,0,0,0,0,0,0,0,0,millet,cocklebur,foxtail,NA,NA,NA
SL009,v,NA,NA,NA,2013,ms,NA,3,nc,slnwr,m5,0,0,30,0,NA,65,0,0,0,5,0,0,0,0,0,0,0,upland,millet,upland,NA,NA,NA
MN006,v,NA,NA,NA,2013,ms,NA,2,se,mnwr,ms2n,0.085227273,0,70,5,NA,0,0,25,0,0,0,12.7,11,10,14.2,15.5,12.68,annual smartweed,river bulrush,NA,NA,NA,NA
MN001,v,NA,NA,NA,2013,ms,NA,2,se,mnwr,ms2n,0,25,50,0,NA,0,0,25,0,0,0,7.5,11,5.5,5.5,6,7.1,river bulrush,annual smartweed,NA,NA,NA,NA
MN008,v,NA,NA,NA,2013,up,NA,1,se,mnwr,ms2n,0,2,1,94,NA,0,0,0,0,0,0,6.5,6.25,6.75,7,6.5,6.6,river bulrush,yellow bear sedge,arrowhead,NA,NA,NA
MN008,v,NA,NA,NA,2013,up,NA,2,se,mnwr,ms2n,0,0,0,100,NA,0,0,0,0,0,0,3.75,3.75,3,2,3,3.1,river bulrush,annual smartweed,arrowhead,NA,NA,NA
MN004,v,NA,NA,NA,2013,up,NA,2,se,mnwr,ms2n,0,0,80,20,NA,0,0,0,0,0,0,1,1,1.5,2.5,2,1.6,annual smartweed,river bulrush,NA,NA,NA,NA
MN006,v,NA,NA,NA,2013,ms,NA,1,se,mnwr,ms2n,0,30,10,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,river bulrush,primrose,annual smartweed,NA,NA,NA
MN001,v,NA,NA,NA,2013,ms,NA,1,se,mnwr,ms2n,0,0,100,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,river bulrush,annual smartweed,NA,NA,NA,NA
MN004,v,NA,NA,NA,2013,up,NA,1,se,mnwr,ms2n,0,0,70,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,annual smartweed,river bulrush,NA,NA,NA,NA
MN001,v,NA,NA,NA,2013,ms,NA,4,se,mnwr,ms2n,0,80,5,0,NA,15,0,0,0,0,0,0,0,0,0,0,0,millet,sedge,annual smartweed,NA,NA,NA
MN006,v,NA,NA,NA,2013,ms,NA,4,se,mnwr,ms2n,0.1875,20,40,0,NA,40,0,0,0,0,0,0,0,0,0,0,0,millet,sesbania,cocklebur,NA,NA,NA
MN008,v,NA,NA,NA,2013,up,NA,4,se,mnwr,ms2n,0,100,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,annual smartweed,toothcup,primrose,NA,NA,NA
MN004,v,NA,NA,NA,2013,up,NA,4,se,mnwr,ms2n,0,0,0,0,NA,70,30,0,0,0,0,0,0,0,0,0,0,upland,upland,upland,NA,NA,NA
MN010,v,NA,NA,NA,2013,up,NA,1,se,mnwr,ms2s,0,30,15,15,NA,0,0,40,0,0,0,6.5,7,6.25,6,5.75,6.3,annual smartweed,river bulrush,lotus,NA,NA,NA
MN002,v,NA,NA,NA,2013,up,NA,2,se,mnwr,ms2s,0,0,0,100,NA,0,0,0,0,0,0,6,6,6.5,5.5,5,5.8,river bulrush,arrowhead,NA,NA,NA,NA
MN002,v,NA,NA,NA,2013,up,NA,4,se,mnwr,ms2s,0,70,5,0,NA,10,0,15,0,0,0,3,4,2.5,6,2,3.5,sedge,spikerush,annual smartweed,NA,NA,NA
MN010,v,NA,NA,NA,2013,up,NA,2,se,mnwr,ms2s,0,25,55,0,NA,0,0,20,0,0,0,2.25,3,4.5,1.75,5,3.3,river bulrush,annual smartweed,sedge,NA,NA,NA
MN002,v,NA,NA,NA,2013,up,NA,1,se,mnwr,ms2s,0,0,0,100,NA,0,0,0,0,0,0,2,1,2,3,2.25,2.05,river bulrush,hardstem bullrush,NA,NA,NA,NA
MN003,v,NA,NA,NA,2013,ms,NA,1,se,mnwr,ms2s,0,0,0,60,NA,40,0,0,0,0,0,0,0,0,0,0,0,river bulrush,prairie chord grass,NA,NA,NA,NA
MN003,v,NA,NA,NA,2013,ms,NA,2,se,mnwr,ms2s,0,0,15,0,NA,85,0,0,0,0,0,0,0,0,0,0,0,prairie cord grass,millet,NA,NA,NA,NA
MN010,v,NA,NA,NA,2013,up,NA,4,se,mnwr,ms2s,0,10,70,0,NA,20,0,0,0,0,0,0,0,0,0,0,0,millet,yellow bear sedge,annual smartweed,NA,NA,NA
MN003,v,NA,NA,NA,2013,ms,NA,4,se,mnwr,ms2s,0,55,0,0,NA,25,20,0,0,0,0,0,0,0,0,0,0,spikerush,sesbania,sedge,NA,NA,NA
MN009,v,NA,NA,NA,2013,up,NA,2,se,mnwr,ms3,0,20,20,30,NA,0,0,30,0,0,0,4.5,7,7,5.5,4.25,5.65,river bulrush,annual smartweed,cattail,NA,NA,NA
MN009,v,NA,NA,NA,2013,up,NA,1,se,mnwr,ms3,0,0,100,0,NA,0,0,0,0,0,0,2,3,2.5,4,5.5,3.4,river bulrush,annual smartweed,sedge,NA,NA,NA
MN007,v,NA,NA,NA,2013,ms,NA,1,se,mnwr,ms3,0,0,5,95,NA,0,0,0,0,0,0,2,2,2.75,2,1.5,2.05,river bulrush,annual smartweed,arrowhead,NA,NA,NA
MN005,v,NA,NA,NA,2013,ms,NA,1,se,mnwr,ms3,0.1875,0,80,0,NA,20,0,0,0,0,0,0,0,0,0,0,0,reed canary grass,river bulrush,NA,NA,NA,NA
MN007,v,NA,NA,NA,2013,ms,NA,2,se,mnwr,ms3,0,0,60,0,NA,25,0,15,0,0,0,0,0,0,0,0,0,reed canary grass,river bulrush,annual smartweed,NA,NA,NA
MN005,v,NA,NA,NA,2013,ms,NA,2,se,mnwr,ms3,0.017045455,0,20,0,NA,80,0,0,0,0,0,0,0,0,0,0,0,annual smartweed,river bulrush,NA,NA,NA,NA
MN009,v,NA,NA,NA,2013,up,NA,4,se,mnwr,ms3,0,10,85,0,NA,0,0,5,0,0,0,0,0,0,0,0,0,millet,spikerush,annual smartweed,NA,NA,NA
MN005,v,NA,NA,NA,2013,ms,NA,4,se,mnwr,ms3,0,90,0,0,NA,10,0,0,0,0,0,0,0,0,0,0,0,millet,annual smartweed,cocklebur,NA,NA,NA
